Timestamp,Age,Gender,Education,Monthly Income,Occupation,Marital Status,Device,Internet Quality,Courses Taken Last Year,Ad Views Count,Engagement Time (mins),Session Count (1st week),Click Through Rate,Signed Up,Paid Subscription,Satisfaction Level,App Comfort Level,Free Trial Willingness,Willingness to Spend,Retention 7 days,Motivation,Learning Goals,Preferred Subjects,Preferred App Features,Selection Factors,Learning Challenges,Non-Subscription Reasons,Features Used Most,Other Apps Used
2025-05-17 23:55:30,35-44,Female,Bachelor,500-1000,Other,Other,Laptop/PC,Good,>10,4,55.4,4,0.11,Yes,No,3,4,5,50-100,Yes,"Networking,Certification","Complete Course,Explore Topic,Earn Certificate","Design,Programming","Live Sessions,Quizzes,Projects",Content Quality,"Motivation,Time Management,Language Barrier",Technical Issues,"Downloadable PDFs,Forums,Webinars","Udemy,Skillshare"
2025-05-18 06:29:08,45-54,Female,Associate,1000-2000,Entrepreneur,Married,Laptop/PC,Average,1-2,4,10.4,5,0.18,No,No,3,2,4,20-50,No,"Skill Development,Networking",Earn Certificate,Science,"Videos,Peer Forum",Instructor,Time Management,"Technical Issues,Lack Time,Not Relevant","Forums,Downloadable PDFs",Udemy
2025-06-21 05:14:53,35-44,Male,Bachelor,2000-5000,Entrepreneur,Divorced,Laptop/PC,Poor,0,7,54.7,2,0.34,Yes,No,5,4,2,10-20,Yes,"Networking,Skill Development",Complete Course,Math,"Live Sessions,Videos",Reviews,"Motivation,Technical Issues",Too Expensive,"Interactive Exercises,Downloadable PDFs,Webinars","Skillshare,Udemy"
2025-05-19 18:15:45,45-54,Female,Associate,<500,Entrepreneur,Married,Tablet,Average,6-10,4,19.5,5,0.19,Yes,Yes,3,4,1,10-20,No,"Skill Development,Hobby,Career Growth",Complete Course,"Math,Marketing","Peer Forum,Videos",Instructor,"Time Management,Language Barrier",Too Expensive,"Webinars,Interactive Exercises,Video Lectures",edX
2025-06-19 07:41:29,45-54,Male,Associate,1000-2000,Student,Divorced,Other,Excellent,6-10,7,6.1,2,0.5,No,No,3,5,5,<10,No,"Hobby,Certification,Networking","Earn Certificate,Explore Topic,Complete Course",Programming,Projects,"Certification,Reviews","Time Management,Technical Issues",Technical Issues,Forums,edX
2025-05-25 08:00:57,45-54,Male,Master,2000-5000,Other,Other,Smart TV,Poor,3-5,7,48.6,1,0.11,No,No,5,1,2,20-50,No,"Career Growth,Skill Development,Certification",Improve Skills,Marketing,"Live Sessions,Peer Forum,Quizzes",Instructor,"Motivation,Language Barrier",Lack Time,"Downloadable PDFs,Forums",Udemy
2025-06-19 22:56:28,35-44,Prefer not to say,Bachelor,<500,Other,Divorced,Smartphone,Excellent,>10,8,14.2,4,0.38,No,No,2,4,5,50-100,No,"Skill Development,Career Growth","Explore Topic,Complete Course","Programming,Science,Math","Videos,Peer Forum",Reviews,"Time Management,Language Barrier",Technical Issues,Forums,Skillshare
2025-05-21 07:09:55,35-44,Non-binary/Other,Master,1000-2000,Other,Other,Laptop/PC,Good,0,5,36.9,3,0.15,No,No,5,2,5,>100,Yes,Skill Development,"Earn Certificate,Improve Skills","Design,Science,Math","Peer Forum,Live Sessions","Instructor,Reviews,Price","Motivation,Technical Issues,Language Barrier","Technical Issues,Lack Time","Webinars,Downloadable PDFs",Khan Academy
2025-05-08 05:43:00,45-54,Prefer not to say,Associate,500-1000,Retired,Other,Laptop/PC,Poor,1-2,5,54.5,2,0.2,Yes,Yes,5,2,1,10-20,Yes,"Networking,Certification,Career Growth",Improve Skills,"Marketing,Math,Design",Videos,Reviews,"Time Management,Language Barrier,Technical Issues",Lack Time,"Webinars,Video Lectures,Downloadable PDFs","Coursera,edX,Khan Academy"
2025-05-12 14:55:09,18-24,Non-binary/Other,High School,500-1000,Entrepreneur,Married,Smartphone,Poor,3-5,2,98.9,1,0.2,No,No,1,5,3,10-20,No,"Career Growth,Skill Development,Certification",Earn Certificate,Programming,"Projects,Videos",Price,"Time Management,Technical Issues,Motivation",Too Expensive,"Interactive Exercises,Forums",Coursera
2025-06-04 22:43:59,25-34,Non-binary/Other,Associate,500-1000,Homemaker,Married,Smartphone,Poor,0,3,2.7,2,0.39,No,No,3,4,2,<10,No,"Networking,Career Growth,Hobby","Complete Course,Explore Topic,Earn Certificate","Programming,Marketing,Science",Peer Forum,"Instructor,Reviews,Content Quality","Technical Issues,Motivation","Too Expensive,Technical Issues","Forums,Webinars,Downloadable PDFs",Khan Academy
2025-06-08 20:49:46,25-34,Non-binary/Other,Master,2000-5000,Working Professional,Widowed,Tablet,Excellent,0,2,0.3,3,0.21,No,No,3,2,4,20-50,No,"Career Growth,Networking,Skill Development",Earn Certificate,Science,Peer Forum,"Price,Content Quality,Certification","Technical Issues,Motivation","Not Relevant,Too Expensive,Lack Time","Interactive Exercises,Webinars,Video Lectures","Coursera,Khan Academy,Udemy"
2025-06-11 12:54:11,25-34,Female,Bachelor,500-1000,Homemaker,Single,Smart TV,Excellent,1-2,4,23.9,1,0.28,Yes,No,2,2,5,20-50,No,"Skill Development,Career Growth,Hobby",Explore Topic,Marketing,"Projects,Quizzes",Price,Technical Issues,"Too Expensive,Not Relevant",Video Lectures,"Udemy,Coursera,Skillshare"
2025-05-11 06:01:44,35-44,Prefer not to say,Bachelor,>5000,Student,Widowed,Laptop/PC,Good,1-2,5,9.2,6,0.01,No,No,5,5,2,10-20,No,"Certification,Networking,Skill Development",Complete Course,"Marketing,Programming,Design",Projects,Reviews,"Time Management,Language Barrier","Not Relevant,Lack Time,Too Expensive","Video Lectures,Interactive Exercises","edX,Skillshare"
2025-06-19 02:49:30,35-44,Non-binary/Other,Master,<500,Student,Widowed,Other,Average,6-10,5,19.0,6,0.3,No,No,4,4,1,20-50,No,Networking,Complete Course,"Science,Marketing",Quizzes,"Price,Reviews,Instructor","Time Management,Technical Issues","Too Expensive,Technical Issues",Forums,Coursera
2025-06-01 18:28:04,18-24,Male,Bachelor,2000-5000,Other,Divorced,Tablet,Average,>10,3,2.3,2,0.62,Yes,No,2,5,2,20-50,No,"Skill Development,Certification",Explore Topic,Marketing,"Live Sessions,Videos,Quizzes","Certification,Content Quality",Language Barrier,"Technical Issues,Too Expensive","Webinars,Video Lectures",Udemy
2025-05-15 10:12:06,25-34,Female,PhD,500-1000,Homemaker,Other,Tablet,Excellent,3-5,5,20.9,5,0.2,Yes,No,2,4,4,20-50,Yes,"Hobby,Career Growth","Improve Skills,Explore Topic","Programming,Science,Math","Live Sessions,Quizzes,Peer Forum",Instructor,"Language Barrier,Time Management,Motivation",Lack Time,"Interactive Exercises,Downloadable PDFs","Coursera,edX"
2025-06-02 21:15:44,25-34,Prefer not to say,High School,<500,Other,Other,Other,Poor,>10,8,4.0,3,0.29,Yes,No,3,2,4,10-20,No,"Skill Development,Hobby","Earn Certificate,Complete Course,Improve Skills","Science,Math","Peer Forum,Videos","Content Quality,Price,Instructor",Motivation,Not Relevant,Interactive Exercises,"Coursera,Skillshare,Khan Academy"
2025-06-14 09:30:52,45-54,Non-binary/Other,High School,1000-2000,Retired,Other,Other,Average,3-5,6,54.7,2,0.27,No,No,3,1,1,20-50,Yes,"Skill Development,Career Growth","Complete Course,Improve Skills,Explore Topic",Math,Videos,"Price,Reviews",Motivation,Technical Issues,"Webinars,Interactive Exercises,Video Lectures","Coursera,edX,Udemy"
2025-06-13 21:22:19,35-44,Male,High School,500-1000,Student,Single,Other,Average,0,6,42.7,5,0.07,Yes,No,3,2,2,20-50,Yes,"Networking,Certification",Improve Skills,"Marketing,Programming,Science","Live Sessions,Projects,Peer Forum","Instructor,Price","Technical Issues,Motivation",Not Relevant,Video Lectures,"Udemy,Khan Academy"
2025-06-19 11:15:04,25-34,Prefer not to say,Bachelor,<500,Student,Divorced,Smartphone,Excellent,1-2,3,2.3,5,0.12,No,No,3,1,3,<10,No,"Skill Development,Career Growth",Earn Certificate,Math,"Projects,Peer Forum,Quizzes","Certification,Content Quality,Price",Technical Issues,"Technical Issues,Too Expensive,Not Relevant","Downloadable PDFs,Video Lectures,Webinars",Coursera
2025-06-04 17:01:19,55+,Prefer not to say,Bachelor,>5000,Homemaker,Divorced,Laptop/PC,Good,1-2,5,54.3,6,0.31,Yes,No,2,4,3,10-20,Yes,"Career Growth,Networking,Hobby","Complete Course,Earn Certificate",Design,"Videos,Peer Forum",Instructor,Time Management,"Not Relevant,Lack Time",Video Lectures,"Udemy,edX"
2025-06-16 22:07:51,18-24,Female,Associate,1000-2000,Student,Other,Smartphone,Excellent,0,4,11.8,0,0.37,Yes,No,5,4,5,50-100,No,Certification,"Complete Course,Improve Skills",Science,"Videos,Peer Forum,Quizzes",Price,"Technical Issues,Language Barrier","Technical Issues,Too Expensive,Lack Time","Forums,Downloadable PDFs","Udemy,edX"
2025-05-18 13:00:42,55+,Prefer not to say,Associate,>5000,Retired,Widowed,Laptop/PC,Excellent,0,4,13.1,0,0.16,No,No,3,3,5,<10,No,"Skill Development,Hobby,Networking",Complete Course,"Marketing,Science","Live Sessions,Videos,Quizzes",Reviews,"Language Barrier,Motivation,Technical Issues","Too Expensive,Not Relevant","Video Lectures,Interactive Exercises,Webinars",Coursera
2025-05-28 05:45:17,55+,Female,High School,<500,Retired,Single,Smartphone,Poor,3-5,1,5.9,2,0.5,Yes,No,1,4,2,10-20,No,"Career Growth,Skill Development","Improve Skills,Complete Course,Explore Topic",Science,"Peer Forum,Quizzes",Instructor,Motivation,"Technical Issues,Lack Time,Not Relevant","Interactive Exercises,Video Lectures",edX
2025-05-16 21:05:44,18-24,Non-binary/Other,PhD,>5000,Retired,Widowed,Smart TV,Excellent,0,8,54.1,3,0.29,No,No,2,4,5,10-20,Yes,"Networking,Hobby","Earn Certificate,Explore Topic,Complete Course","Math,Marketing","Live Sessions,Quizzes","Reviews,Content Quality","Time Management,Motivation","Technical Issues,Not Relevant,Lack Time",Webinars,edX
2025-06-14 02:51:03,55+,Female,Associate,<500,Working Professional,Married,Laptop/PC,Poor,3-5,5,15.6,5,0.19,Yes,No,4,3,4,<10,No,"Networking,Certification","Explore Topic,Complete Course,Improve Skills",Programming,"Projects,Live Sessions,Quizzes","Price,Reviews","Motivation,Technical Issues,Language Barrier","Technical Issues,Lack Time,Not Relevant",Webinars,"edX,Skillshare,Udemy"
2025-06-07 21:47:01,25-34,Male,Associate,<500,Retired,Divorced,Tablet,Good,>10,7,1.5,2,0.43,Yes,No,4,1,1,<10,No,"Hobby,Networking,Certification","Earn Certificate,Improve Skills,Complete Course","Marketing,Design",Videos,Instructor,Motivation,"Too Expensive,Lack Time","Webinars,Downloadable PDFs,Video Lectures","Khan Academy,Coursera"
2025-06-21 23:25:09,35-44,Female,Bachelor,>5000,Retired,Divorced,Laptop/PC,Poor,1-2,7,101.7,0,0.16,Yes,No,5,4,5,10-20,No,"Skill Development,Certification","Explore Topic,Earn Certificate","Science,Marketing","Quizzes,Videos,Live Sessions",Reviews,"Technical Issues,Motivation,Language Barrier","Not Relevant,Technical Issues",Video Lectures,"edX,Udemy"
2025-05-06 13:29:23,18-24,Male,PhD,<500,Working Professional,Widowed,Laptop/PC,Good,1-2,2,8.9,5,0.32,No,No,2,5,3,50-100,No,"Networking,Certification,Career Growth","Earn Certificate,Explore Topic",Math,"Quizzes,Projects,Videos","Certification,Instructor",Time Management,Lack Time,"Downloadable PDFs,Interactive Exercises","Skillshare,Khan Academy"
2025-06-14 19:44:55,45-54,Female,High School,500-1000,Other,Single,Laptop/PC,Good,1-2,5,82.5,4,0.34,Yes,No,2,4,4,>100,Yes,"Networking,Certification",Complete Course,"Design,Marketing","Projects,Videos,Live Sessions","Reviews,Content Quality",Time Management,"Technical Issues,Lack Time,Too Expensive","Forums,Video Lectures,Interactive Exercises","Skillshare,Khan Academy"
2025-06-17 02:38:10,55+,Prefer not to say,Associate,<500,Entrepreneur,Divorced,Smart TV,Good,>10,6,10.8,2,0.31,No,No,2,4,3,20-50,No,"Hobby,Networking",Improve Skills,Design,Quizzes,"Price,Content Quality,Instructor","Technical Issues,Language Barrier","Too Expensive,Technical Issues","Interactive Exercises,Downloadable PDFs",edX
2025-05-25 19:40:34,18-24,Non-binary/Other,PhD,2000-5000,Student,Widowed,Smartphone,Excellent,>10,6,53.4,1,0.33,Yes,No,1,2,5,20-50,No,"Certification,Skill Development,Hobby","Improve Skills,Explore Topic","Design,Math,Programming","Quizzes,Videos,Projects","Instructor,Content Quality,Price","Language Barrier,Time Management",Not Relevant,Downloadable PDFs,"Udemy,Khan Academy"
2025-06-11 08:36:45,<18,Male,PhD,<500,Retired,Single,Tablet,Poor,6-10,0,32.7,5,0.3,Yes,No,1,4,5,20-50,Yes,Skill Development,"Explore Topic,Complete Course","Science,Design",Videos,"Content Quality,Reviews","Language Barrier,Motivation",Technical Issues,"Video Lectures,Webinars,Downloadable PDFs",Khan Academy
2025-06-01 15:52:04,<18,Female,High School,2000-5000,Student,Widowed,Smartphone,Average,3-5,5,59.3,3,0.2,No,No,3,4,4,20-50,Yes,"Skill Development,Career Growth",Explore Topic,"Marketing,Programming",Live Sessions,"Instructor,Price","Technical Issues,Language Barrier,Time Management",Not Relevant,"Forums,Video Lectures","edX,Skillshare"
2025-06-28 17:26:26,35-44,Female,PhD,<500,Homemaker,Single,Smartphone,Excellent,3-5,7,112.0,4,0.19,Yes,Yes,4,5,3,50-100,Yes,Networking,"Earn Certificate,Complete Course,Explore Topic","Math,Design","Live Sessions,Quizzes,Projects","Content Quality,Certification,Reviews",Time Management,Not Relevant,"Forums,Interactive Exercises,Video Lectures","Skillshare,edX,Khan Academy"
2025-06-23 23:30:17,25-34,Female,PhD,<500,Student,Other,Other,Good,6-10,5,61.6,4,0.33,No,No,1,3,1,50-100,Yes,"Hobby,Career Growth","Improve Skills,Complete Course","Marketing,Design,Science","Projects,Videos","Price,Content Quality,Instructor","Motivation,Language Barrier","Not Relevant,Lack Time","Forums,Downloadable PDFs,Video Lectures","Udemy,Khan Academy"
2025-05-07 02:27:57,35-44,Prefer not to say,PhD,>5000,Other,Single,Smart TV,Average,1-2,4,15.5,3,0.14,No,No,4,3,1,20-50,No,Certification,"Earn Certificate,Improve Skills","Science,Programming,Math","Projects,Peer Forum",Instructor,"Time Management,Language Barrier,Motivation","Too Expensive,Not Relevant","Forums,Video Lectures",edX
2025-05-07 01:24:52,35-44,Prefer not to say,Associate,500-1000,Working Professional,Married,Other,Excellent,3-5,6,50.5,1,0.61,Yes,Yes,2,3,4,20-50,No,"Career Growth,Networking,Certification","Explore Topic,Improve Skills","Math,Design,Marketing","Peer Forum,Projects,Videos","Certification,Reviews,Price","Motivation,Language Barrier","Technical Issues,Lack Time",Forums,"edX,Coursera,Skillshare"
2025-06-12 05:55:21,35-44,Male,High School,500-1000,Student,Other,Smart TV,Average,3-5,3,37.3,1,0.03,Yes,Yes,1,2,5,10-20,No,"Networking,Certification","Explore Topic,Earn Certificate,Improve Skills","Science,Marketing",Quizzes,"Certification,Price,Content Quality","Time Management,Motivation,Technical Issues",Technical Issues,"Interactive Exercises,Webinars,Forums","Udemy,Skillshare,Khan Academy"
2025-06-22 05:38:18,35-44,Male,PhD,1000-2000,Student,Widowed,Smartphone,Good,1-2,2,1.9,4,0.55,Yes,No,4,4,4,10-20,No,Career Growth,Improve Skills,"Programming,Design","Quizzes,Live Sessions,Videos","Instructor,Reviews",Language Barrier,Technical Issues,"Webinars,Interactive Exercises","Coursera,Skillshare"
2025-05-15 18:40:28,45-54,Prefer not to say,PhD,>5000,Student,Other,Smartphone,Average,0,3,79.7,2,0.17,Yes,No,1,1,3,10-20,Yes,"Skill Development,Hobby","Explore Topic,Earn Certificate","Science,Programming","Projects,Quizzes,Videos","Certification,Reviews",Motivation,"Lack Time,Not Relevant,Technical Issues",Downloadable PDFs,"Coursera,Khan Academy"
2025-06-22 02:24:44,45-54,Male,Associate,>5000,Entrepreneur,Other,Smart TV,Average,0,3,18.8,3,0.24,Yes,Yes,2,1,1,10-20,No,Networking,"Explore Topic,Earn Certificate",Design,"Live Sessions,Videos","Instructor,Reviews,Certification",Technical Issues,Too Expensive,Webinars,"Coursera,edX,Khan Academy"
2025-05-27 18:25:23,18-24,Non-binary/Other,High School,500-1000,Entrepreneur,Widowed,Smartphone,Good,6-10,9,4.3,2,0.24,No,No,2,5,5,50-100,No,Certification,"Improve Skills,Explore Topic,Complete Course","Design,Math,Programming","Quizzes,Projects,Videos",Instructor,"Technical Issues,Language Barrier,Motivation",Lack Time,"Interactive Exercises,Forums,Downloadable PDFs",Khan Academy
2025-07-01 12:46:25,<18,Non-binary/Other,Bachelor,>5000,Homemaker,Widowed,Smartphone,Average,>10,6,16.6,4,0.31,Yes,Yes,2,2,3,>100,No,"Networking,Hobby","Explore Topic,Earn Certificate,Complete Course","Science,Math,Marketing",Projects,"Content Quality,Price","Motivation,Language Barrier,Technical Issues",Too Expensive,Interactive Exercises,"Coursera,edX,Khan Academy"
2025-05-24 14:34:01,35-44,Prefer not to say,Associate,500-1000,Working Professional,Married,Tablet,Excellent,3-5,4,27.7,2,0.21,Yes,No,3,2,1,10-20,Yes,"Networking,Career Growth,Certification","Complete Course,Explore Topic,Improve Skills","Math,Design,Programming","Peer Forum,Projects,Live Sessions","Instructor,Certification","Technical Issues,Time Management,Language Barrier",Too Expensive,"Video Lectures,Forums","Udemy,Skillshare,Coursera"
2025-06-17 21:21:05,18-24,Male,High School,>5000,Student,Widowed,Other,Average,3-5,4,25.5,5,0.28,No,No,4,4,1,10-20,Yes,"Certification,Networking,Career Growth",Improve Skills,"Programming,Design","Peer Forum,Videos,Projects","Price,Reviews,Content Quality","Motivation,Language Barrier,Technical Issues","Too Expensive,Lack Time",Video Lectures,Khan Academy
2025-06-11 06:43:44,<18,Female,PhD,<500,Student,Divorced,Other,Poor,6-10,6,25.7,2,0.33,No,No,3,1,2,<10,Yes,Networking,Earn Certificate,Design,"Live Sessions,Peer Forum,Projects",Instructor,"Motivation,Technical Issues","Not Relevant,Technical Issues,Too Expensive",Webinars,"edX,Udemy"
2025-06-06 01:21:26,55+,Non-binary/Other,High School,500-1000,Student,Divorced,Other,Excellent,6-10,5,8.9,3,0.66,Yes,No,5,2,5,50-100,No,"Skill Development,Career Growth","Explore Topic,Complete Course,Earn Certificate","Design,Marketing","Live Sessions,Peer Forum","Instructor,Certification,Price","Time Management,Language Barrier",Lack Time,"Video Lectures,Webinars","Skillshare,edX"
2025-07-01 16:32:22,25-34,Prefer not to say,High School,500-1000,Student,Married,Laptop/PC,Average,3-5,4,30.0,2,0.16,Yes,No,5,5,4,50-100,Yes,"Networking,Skill Development,Hobby",Earn Certificate,Design,"Live Sessions,Quizzes,Projects","Price,Instructor","Technical Issues,Language Barrier,Time Management","Technical Issues,Lack Time,Not Relevant","Forums,Webinars",Coursera
2025-06-26 15:05:52,45-54,Male,High School,2000-5000,Entrepreneur,Single,Tablet,Poor,1-2,6,71.4,3,0.17,Yes,No,1,1,2,10-20,Yes,Career Growth,"Improve Skills,Explore Topic","Programming,Science","Videos,Projects","Reviews,Certification",Motivation,"Technical Issues,Too Expensive,Lack Time","Video Lectures,Forums,Webinars","Skillshare,Khan Academy"
2025-06-05 10:18:42,55+,Prefer not to say,Bachelor,>5000,Other,Single,Other,Poor,1-2,4,14.8,4,0.41,Yes,No,1,2,1,20-50,No,"Skill Development,Career Growth","Improve Skills,Earn Certificate","Programming,Marketing","Videos,Quizzes","Content Quality,Instructor","Language Barrier,Technical Issues","Lack Time,Not Relevant","Webinars,Video Lectures,Forums","Udemy,Skillshare,Khan Academy"
2025-05-27 06:47:55,<18,Female,High School,>5000,Other,Divorced,Other,Poor,>10,8,29.9,3,0.32,Yes,Yes,1,4,5,20-50,Yes,Career Growth,"Improve Skills,Complete Course","Science,Marketing","Videos,Peer Forum,Quizzes","Reviews,Instructor",Language Barrier,"Technical Issues,Too Expensive","Webinars,Forums,Downloadable PDFs","Coursera,edX"
2025-05-12 13:10:30,55+,Non-binary/Other,Bachelor,500-1000,Homemaker,Widowed,Tablet,Average,3-5,4,8.4,4,0.42,No,No,3,4,5,10-20,No,"Certification,Hobby",Complete Course,Marketing,Quizzes,"Price,Instructor","Motivation,Language Barrier",Not Relevant,"Interactive Exercises,Forums",Skillshare
